"Provincia","Codice","Tipologia","Denominazione","Indirizzo","Civico","Localita","Cod. comune","Comune","CAP","Distr.","Telefono","Caratteristica scuola","Sede direttivo","Codice sede riferimento","Codice sede di direttivo","Denominazione sede direttivo","Indirizzo sede di direttivo","Cod. comune sede dir.","Comune sede di direttivo","CAP sede dir.","Distr. sede dir.","Classificazione Autonomia","Organico Autonomia","Organico Sede","Num. Sedi Autonomia","Macrotipologia Autonomia","Tipologia Autonomia","Tipologia Sede","S-Comune montano","Telefono Sede Autonomia","Fax Sede Autonomia","Fax Sede Autonomia_1","Indirizzo E-Mail Autonomia","Indirizzo E-Mail sede corsi","Indirizzo PEC Autonomia","Indirizzo PEC sede corsi","Codice_ISTAT_comune_SEDE","coorY","coorX","location"
"MN","MNCT703008","Ctp","C.T.P. - Castel Goffredo","Viale Montegrappa","94","CASTELGOFFREDO","C118","CASTEL GOFFREDO","46042","045",,"Ordinaria","NO","MN958898DRM","MN958898DRM","C.P.I.A. - MANTOVA","Via Conciliazione, 75","C118","MANTOVA","46100","045","Cpia","0","0","6","Istruzione Adulti","CTP",,"Non montano",,,,,,,"mn958898drm@pec.istruzione.it","20015","45,3006745","10,47060204","(45.3006745, 10.47060204)"
"MN","MNMM81502Q","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Villimpenta","Piazza Tobagi","2","-","M044","VILLIMPENTA","46039","047","0376667116","Ordinaria","NO","MNIC81500N","MNIC81500N","IC di Roncoferraro","Via Pietro Nenni, 11","H541","RONCOFERRARO","46037","047","Statale","1386","57","11","Primo ciclo","Istituto Comprensivo",,"Non montano","0376663118","0376664498",,"icronco@mynet.it","sec.villimpenta@icroncoferraro.gov.it","mnic81500n@pec.istruzione.it","mnic81500n@pec.istruzione.it","20068","45,14533816","11,02767426","(45.14533816, 11.02767426)"
"MN","MNEE82903Q","Istituto Istruzione Primario","Primaria - Casa Del Sole di S. Silvestro","Via V. Gementi","2","FRAZ. S.SILVESTRO","E897","MANTOVA","46100","047","0376479711","Ordinaria","NO","MNIC82900G","MNIC82900G","IC Mantova 2","Via Grossi, 5","E897","MANTOVA","46100","047","Statale","1403","34","8","Primo ciclo","Istituto Comprensivo",,"Non montano","0376322061","0376310836","0376479735","info@comprensivodue.it","segreteria@comprensivodue.it","mnic82900g@pec.istruzione.it","mnic82900g@pec.istruzione.it","20030","45,1650688","10,8409496","(45.1650688, 10.8409496)"
"MN","MNMM82201T","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Virgilio","Via Zambelli","2","SERMIDE","I632","SERMIDE","46028","048","038661101","Ordinaria","SI","MNIC82200R","MNIC82200R","IC di Sermide","Via Zambelli, 2","I632","SERMIDE","46028","048","Statale","690","156","9","Primo ciclo","Istituto Comprensivo",,"Non montano","038661101","0386960476","0386960476","info@icsermide.it","secondaria_sermide@icsermide.gov.it","mnic82200r@pec.istruzione.it","mnic82200r@pec.istruzione.it","20061","45,00346549","11,29640959","(45.00346549, 11.29640959)"
"MN","MNRI004013","Istituto Istruzione Secondario Secondo grado","I.P. Industria e Artigianato - Viadana","Via Roma","8","-","L826","VIADANA","46019","050","0375781144","Ordinaria","SI","MNIS00400B","MNIS00400B","I.I.S. Bosco-Vinci","Via Roma, 8","L826","VIADANA","46019","050","Statale","1273","243","7","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Professionale","Non montano","0375781144","0375781278","0375781278","info@istitutosgbosco.it","istitutosuperiore@istitutosgbosco.it","mnis00400b@pec.istruzione.it","mnis00400b@pec.istruzione.it","20066","44,92421853","10,52265117","(44.92421853, 10.52265117)"
"MN","MNAA81901T","Scuola dell'Infanzia","Infanzia - Poggio Rusco","Piazzale Zanardi","1","POGGIO RUSCO","G753","POGGIO RUSCO","46025","048","038651561","Ordinaria","NO","MNIC819001","MNIC819001","IC di Poggio Rusco","Via Martiri Della LibertÃ , 43","G753","POGGIO RUSCO","46025","048","Statale","975","132","9","Primo ciclo","Istituto Comprensivo",,"Non montano","038651073","0386734274","0386734165","icpoggiorusco@libero.it","maternapoggiorusco@libero.it","mnic819001@pec.istruzione.it","mnic819001@pec.istruzione.it","20042","44,97629906","11,11783864","(44.97629906, 11.11783864)"
"MN","MNEE80701R","Istituto Istruzione Primario","Primaria - San Pietro","Via S. Pietro","1","-","C312","CASTIGLIONE DELLE STIVIERE","46043","046","0376630340","Ordinaria","NO","MNIC80700P","MNIC80700P","IC di Castiglione delle Stiviere 2","Via Lonato, 1","C312","CASTIGLIONE DELLE STIVIERE","46043","046","Statale","1064","363","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0376639427","0376639427","0376630340","mnic80700p@istruzione.it","mnic80700p@istruzione.it","mnic80700p@pec.istruzione.it","mnic80700p@pec.istruzione.it","20017","45,39462997","10,48660273","(45.39462997, 10.48660273)"
"MN","MNEE82904R","Istituto Istruzione Primario","Primaria - Ospedale di Mantova","Via Albertoni","1","MANTOVA","E897","MANTOVA","46100","047","0376201452","Ordinaria","NO","MNIC82900G","MNIC82900G","IC Mantova 2","Via Grossi, 5","E897","MANTOVA","46100","047","Statale","1403","12","8","Primo ciclo","Istituto Comprensivo",,"Non montano","0376322061","0376310836","0376310836","info@comprensivodue.it","segreteria@comprensivodue.it","mnic82900g@pec.istruzione.it","mnic82900g@pec.istruzione.it","20030","45,14899184","10,7730324","(45.14899184, 10.7730324)"
"MN","MNAA812046","Scuola dell'Infanzia","Infanzia - Buscoldo","Via Maggiolini","10","FRAZ. BUSCOLDO","D227","CURTATONE","46010","047","037648657","Ordinaria","NO","MNIC812006","MNIC812006","IC di Curtatone","Via XXV Aprile, 1","D227","CURTATONE","46010","047","Statale","1477","87","9","Primo ciclo","Istituto Comprensivo",,"Non montano","037648097","0376411154","037648657","iccurtatone@conteanet.it","infanziabuscoldo@conteanet.it","mnic812006@pec.istruzione.it","mnic812006@pec.istruzione.it","20021","45,09303122","10,6969488","(45.09303122, 10.6969488)"
"MN","MNAA80603T","Scuola dell'Infanzia","Infanzia - Cavriana","Piazza Gen. Mattioli","1","CAVRIANA","C406","CAVRIANA","46040","046","037682556","Ordinaria","NO","MNIC80600V","MNIC80600V","IC di Guidizzolo","Viale Martiri Delle LibertÃ , 8","E261","GUIDIZZOLO","46040","046","Statale","1261","106","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376819049","0376848441",,"segreteria@icguidizzolo.gov.it","segreteria@icguidizzolo.gov.it","mnic80600v@pec.istruzione.it","mnic80600v@pec.istruzione.it","20018","45,3474673","10,6026156","(45.3474673, 10.6026156)"
"MN","MNPS003012-LC","Istituto Istruzione Secondario Secondo grado","L. Classico - F. Gonzaga","Via Fratelli Lodrini","32","CASTIGLIONE DELLE STIVIERE","C312","CASTIGLIONE DELLE STIVIERE","46043","046","0376638018","Ordinaria","SI","MNIS00300G","MNIS00300G","I.I.S. F. Gonzaga","Via Fratelli Lodrini, 32","C312","CASTIGLIONE DELLE STIVIERE","46043","046","Statale","814","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0376638018","0376639506","0376639506","istituto@iisgonzaga.it","istituto@iisgonzaga.it","mnis00300g@pec.istruzione.it","mnps003012-lc@pec.istruzione.it","20017","45,3957944","10,4815966","(45.3957944, 10.4815966)"
"MN","MNAA82405D","Scuola dell'Infanzia","Infanzia - Roncobonoldo","Via Iemmi","1","RONCOBONOLDO","L020","SUZZARA","46029","049","0376532079","Ordinaria","NO","MNIC82400C","MNIC82400C","IC Il Milione","Via Piero Caleffi, 1b","L020","SUZZARA","46029","049","Statale","1312","140","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376/531848","0376/507980","0376530288",,,"mnic82400c@pec.istruzione.it","mnic82400c@pec.istruzione.it","20065","44,97992363","10,74981416","(44.97992363, 10.74981416)"
"MN","MNEE827023","Istituto Istruzione Primario","Primaria - Campitello","Via Vitelio","61","FRAZ. CAMPITELLO","E922","MARCARIA","46010","050","037696435","Ordinaria","NO","MNIC82700X","MNIC82700X","IC di Castellucchio","Via Roma, 3a","C195","CASTELLUCCHIO","46014","047","Statale","975","124","11","Primo ciclo","Istituto Comprensivo",,"Non montano","0376437003","0376437013","037696435","sede@iccastellucchio.gov.it","primaria.campitello@iccastellucchio.gov.it","mnic82700x@pec.istruzione.it","mnic82700x@pec.istruzione.it","20031","45,08888959","10,6044788","(45.08888959, 10.6044788)"
"MN","MNEE83003X","Istituto Istruzione Primario","Primaria - Casaletto","Via Leopardi","72","CASALETTO","L826","VIADANA","46019","050","037585180","Ordinaria","NO","MNIC83000Q","MNIC83000Q","IC di Dosolo Pomponesco Viadana","Via Cristoforo Colombo, 2","L826","VIADANA","46030","050","Statale","957","84","12","Primo ciclo","Istituto Comprensivo",,"Non montano","0375800041","037580216",,"icviadanab@libero.it","primariacasaletto@libero.it","mnic83000q@pec.istruzione.it","mnic83000q@pec.istruzione.it","20066","44,98639382","10,57218339","(44.98639382, 10.57218339)"
"MN","MNAA813042","Scuola dell'Infanzia","Infanzia - Soave","Piazza Allende","23",,"G917","PORTO MANTOVANO","46047","047",,"Ordinaria","NO","MNIC813002","MNIC813002","IC di Porto Mantovano","Via Claudio Monteverdi,","G917","PORTO MANTOVANO","46047","047","Statale","1759","50","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376398781","0376390680","0376300683","mnic813002@istruzione.it","mnic813002@istruzione.it","mnic813002@pec.istruzione.it","mnic813002@pec.istruzione.it","20045","45,19463896","10,72443956","(45.19463896, 10.72443956)"
"MN","MNPS003012-LL","Istituto Istruzione Secondario Secondo grado","L. Linguistico - F. Gonzaga","Via Fratelli Lodrini","32","CASTIGLIONE DELLE STIVIERE","C312","CASTIGLIONE DELLE STIVIERE","46043","046","0376638018","Ordinaria","SI","MNIS00300G","MNIS00300G","I.I.S. F. Gonzaga","Via Fratelli Lodrini, 32","C312","CASTIGLIONE DELLE STIVIERE","46043","046","Statale","814","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0376638018","0376639506","0376639506","istituto@iisgonzaga.it","istituto@iisgonzaga.it","mnis00300g@pec.istruzione.it","mnps003012-Is@pec.istruzione.it","20017","45,3957944","10,4815966","(45.3957944, 10.4815966)"
"MN","MNAA825026-01","Scuola dell'Infanzia","Infanzia - Atlantide","Via Francois Mitterand","8a","SUZZARA","L020","SUZZARA","46029","049","0376531585","Succursale","NO","MNIC825008","MNIC825008","IC Suzzara 1","Viale Zonta, 8","L020","SUZZARA","46029","049","Statale","1274","0","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0376531015","0376507826","0376509512","is1suzzara@tin.it",,"mnic825008@pec.istruzione.it","mnic825008@pec.istruzione.it","20065","44,9918729","10,742497","(44.9918729, 10.742497)"
"MN","MNAA82802N","Scuola dell'Infanzia","Infanzia - Pacchioni di Cittadella","Piazza Tolazzi","1","-","E897","MANTOVA","46100","047","0376391515","Ordinaria","NO","MNIC82800Q","MNIC82800Q","IC Mantova 1","Piazza Seminario, 4","E897","MANTOVA","46100","047","Statale","1274","83","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376329409","0376226154","0376391515","mnic82800q@istruzione.it","islevi.pacchioni@libero.it","mnic82800q@pec.istruzione.it","mnic82800q@pec.istruzione.it","20030","45,1724834","10,79106849","(45.1724834, 10.79106849)"
"MN","MNMM804018","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Volta Mantov.","Via Vittorino Da Feltre","2","VOLTA MANTOVANA","M125","VOLTA MANTOVANA","46049","046","037683115","Ordinaria","SI","MNIC804007","MNIC804007","IC di Volta Mantovana","Via Vittorino Da Feltre, 2","M125","VOLTA MANTOVANA","46049","046","Statale","779","217","4","Primo ciclo","Istituto Comprensivo",,"Non montano","037683115","0376838470",,"segreteria@icvolta.org","secondaria.volta@icvolta.org","mnic804007@pec.istruzione.it","mnic804007@pec.istruzione.it","20070","45,31595091","10,65631388","(45.31595091, 10.65631388)"
"MN","MNAA82801L","Scuola dell'Infanzia","Infanzia - Berni di Lunetta","Via Sarajevo","4","MANTOVA","E897","MANTOVA","46100","047","0376370135","Ordinaria","NO","MNIC82800Q","MNIC82800Q","IC Mantova 1","Piazza Seminario, 4","E897","MANTOVA","46100","047","Statale","1274","74","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376329409","0376226154","0376370135","mnic82800q@istruzione.it","islevi.berni@libero.it","mnic82800q@pec.istruzione.it","mnic82800q@pec.istruzione.it","20030","45,16080645","10,8209782","(45.16080645, 10.8209782)"
"MN","MNAA833014","Scuola dell'Infanzia","Infanzia - Moglia","Via Cavour","15","MOGLIA","F267","MOGLIA","46024","049","0376598651","Ordinaria","NO","MNIC833007","MNIC833007","IC di Moglia (sede provvisoria sisma)","Piazzale G. Di Vittorio,","F267","MOGLIA","46024","049","Statale","545","108","4","Primo ciclo","Istituto Comprensivo",,"Non montano","0376511490","0376557298","0376557298","info@icmoglia.eu",,"mnic833007@pec.istruzione.it","mnic833007@pec.istruzione.it","20035","44,93104774","10,90988619","(44.93104774, 10.90988619)"
"MN","MNEE820039","Istituto Istruzione Primario","Primaria - Sustinente","Via Manzoni","313/a","SUSTINENTE","L015","SUSTINENTE","46030","048","038643474","Ordinaria","NO","MNIC820005","MNIC820005","IC di Ostiglia","Via Bonazzi, 9","G186","OSTIGLIA","46035","048","Statale","1235","85","13","Primo ciclo","Istituto Comprensivo",,"Non montano","0386802030","0386802086",,"info@icdelpo.gov.it","primariasustinente@icdelpo.gov.it","mnic820005@pec.istruzione.it","mnic820005@pec.istruzione.it","20064","45,07281558","11,0199679","(45.07281558, 11.0199679)"
"MN","MNMM806021","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Cavriana","Via Bonfiglio","39","CAVRIANA","C406","CAVRIANA","46040","046","037682049","Ordinaria","NO","MNIC80600V","MNIC80600V","IC di Guidizzolo","Viale Martiri Delle LibertÃ , 8","E261","GUIDIZZOLO","46040","046","Statale","1261","133","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376819049","0376848441","037682049","segreteria@icguidizzolo.gov.it","segreteria@icguidizzolo.gov.it","mnic80600v@pec.istruzione.it","mnic80600v@pec.istruzione.it","20018","45,350632","10,600798","(45.350632, 10.600798)"
"MN","MNEE82905T","Istituto Istruzione Primario","Primaria - Don Mazzolari","Via Grossi","5","MANTOVA","E897","MANTOVA","46100","047","0376322061","Ordinaria","SI","MNIC82900G","MNIC82900G","IC Mantova 2","Via Grossi, 5","E897","MANTOVA","46100","047","Statale","1403","112","8","Primo ciclo","Istituto Comprensivo",,"Non montano","0376322061","0376310836","0376310836","info@comprensivodue.it","mazzolari@comprensivodue.it","mnic82900g@pec.istruzione.it","mnic82900g@pec.istruzione.it","20030","45,1465216","10,79806705","(45.1465216, 10.79806705)"
"MN","MNMM82301N","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Bozzolo","Via Arini","4/6","BOZZOLO","B110","BOZZOLO","46012","050","037691154","Ordinaria","NO","MNIC82300L","MNIC82300L","IC di Bozzolo","Via Arini, 4 - 6","B110","BOZZOLO","46012","050","Statale","833","131","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376 91154","0376 91215","037691215","ddbozzolo@tin.it","secondaria.bozzolo@icbozzolo.gov.it","mnic82300l@pec.istruzione.it","mnic82300l@pec.istruzione.it","20007","45,10659674","10,48156637","(45.10659674, 10.48156637)"
"MN","MNAA80501X","Scuola dell'Infanzia","Infanzia - Il Girotondo","Via Cesare Battisti","11","-","E078","GOITO","46044","046",,"Ordinaria","NO","MNIC805003","MNIC805003","IC di Goito","Via Dante Alighieri, 49","E078","GOITO","46044","046","Statale","907","115","8","Primo ciclo","Istituto Comprensivo",,"Non montano","037660151","037660079",,"segreteria@icgoito.it",,"mnic805003@pec.istruzione.it","mnic805003@pec.istruzione.it","20026","45,25598183","10,66979522","(45.25598183, 10.66979522)"
"MN","MNPS007019-LS","Istituto Istruzione Secondario Secondo grado","L. Scientifico - E. Sanfelice","Via Vanoni","21","VIADANA","L826","VIADANA","46019","050","0375781793","Ordinaria","NO","MNIS00700V","MNIS00700V","I.I.S. E. Sanfelice","Via Ettore Sanfelice, 8","L826","VIADANA","46019","050","Statale","827","398","3","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0375781792","0375781078","0375781078","info@istitutosanfelice.it","info@istitutosanfelice.it","mnis00700v@pec.istruzione.it","mnis00700v@pec.istruzione.it","20066","44,93130413","10,52139584","(44.93130413, 10.52139584)"
"MN","MNEE80903E","Istituto Istruzione Primario","Primaria - Belforte","Piazza Risorgimento","1","FRAZ. BELFORTE","D959","GAZZUOLO","46020","050","0376956060","Ordinaria","NO","MNIC80900A","MNIC80900A","IC di Sabbioneta","Via Dell'Accademia, 2","H652","SABBIONETA","46018","050","Statale","666","63","8","Primo ciclo","Istituto Comprensivo",,"Non montano","037552029","0375222196",,"sabbioneta.ic@virgilio.it",,"mnic80900a@pec.istruzione.it","mnic80900a@pec.istruzione.it","20025","45,08138204","10,56407279","(45.08138204, 10.56407279)"
"MN","MNEE80302E","Istituto Istruzione Primario","Primaria - Castelgoffredo","Viale Montegrappa","76",,"C118","CASTEL GOFFREDO","46042","045",,"Ordinaria","NO","MNIC80300B","MNIC80300B","IC di Castel Goffredo","Viale Montegrappa, 94","C118","CASTEL GOFFREDO","46042","045","Statale","1548","737","4","Primo ciclo","Istituto Comprensivo",,"Non montano","0376770217","0376781955","0376770130","mnic80300b@istruzione.it","mnic80300b@istruzione.it","mnic80300b@pec.istruzione.it","mnic80300b@pec.istruzione.it","20015","45,30019894","10,47185468","(45.30019894, 10.47185468)"
"MN","MNAA83502R","Scuola dell'Infanzia","Infanzia - Palidano","Via Carlo Guerrieri",,"PALIDANO","E089","GONZAGA","46020","049","0376525717","Ordinaria","NO","MNIC83500V","MNIC83500V","IC di Gonzaga","Via Lisiade Pedroni, 7b","E089","GONZAGA","46023","049","Statale","844","39","4","Primo ciclo","Istituto Comprensivo",,"Non montano","037658064","0376528645",,"info@icgonzaga.net",,"mnic83500v@pec.istruzione.it","mnic83500v@pec.istruzione.it","20027","44,96432601","10,77020417","(44.96432601, 10.77020417)"
"MN","MNMM80301C","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Virgilio di Castel Goffredo","Viale Montegrappa","94","CASTEL GOFFREDO","C118","CASTEL GOFFREDO","46042","045","0376770217","Ordinaria","SI","MNIC80300B","MNIC80300B","IC di Castel Goffredo","Viale Montegrappa, 94","C118","CASTEL GOFFREDO","46042","045","Statale","1548","393","4","Primo ciclo","Istituto Comprensivo",,"Non montano","0376770217","0376781955","0376781955","mnic80300b@istruzione.it","mnic80300b@istruzione.it","mnic80300b@pec.istruzione.it","mnic80300b@pec.istruzione.it","20015","45,3006745","10,47060204","(45.3006745, 10.47060204)"
"MN","MNMM80701Q","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Don Milani","Via Lonato","1","LOC.  SAN PIETRO","C312","CASTIGLIONE DELLE STIVIERE","46043","046","0376639427","Ordinaria","SI","MNIC80700P","MNIC80700P","IC di Castiglione delle Stiviere 2","Via Lonato, 1","C312","CASTIGLIONE DELLE STIVIERE","46043","046","Statale","1064","354","5","Primo ciclo","Istituto Comprensivo",,"Non montano","0376639427","0376639427","0376639427","mnic80700p@istruzione.it","mnic80700p@istruzione.it","mnic80700p@pec.istruzione.it","mnic80700p@pec.istruzione.it","20017","45,3967156","10,48373589","(45.3967156, 10.48373589)"
"MN","MNAA82304L","Scuola dell'Infanzia","Infanzia - Rivarolo","Via Cesare Rossi",,"RIVAROLO MANTOVANO","H342","RIVAROLO MANTOVANO","46017","050","037699220","Ordinaria","NO","MNIC82300L","MNIC82300L","IC di Bozzolo","Via Arini, 4 - 6","B110","BOZZOLO","46012","050","Statale","833","55","9","Primo ciclo","Istituto Comprensivo",,"Non montano","0376 91154","0376 91215","0376 99220","ddbozzolo@tin.it",,"mnic82300l@pec.istruzione.it","mnic82300l@pec.istruzione.it","20050","45,07207841","10,4292019","(45.07207841, 10.4292019)"
