"CODICE_FARMACIA","DESCRIZIONE_FARMACIA","PARTITA_IVA","INDIRIZZO","COMUNE","FRAZIONE","CAP","PROVINCIA","CODICE_ISTAT","LATITUDINE","LONGITUDINE","LOCATION"
"BG0574","FARM. MARIDATI S.N.C. DR.I MARIA GABRIELLA E STEFANO MARIDATI & C.","03789640160","VIA DON FRANCESCO DONATI, 1","CASIRATE D'ADDA",,"24040","BG","16.059","45,49515717919","9,56740636824","POINT (9.56740636824 45.495157179188)"
"BS7049","FARMACIA ROMAGNOLO SRL","04424960989","VIA ROMA, 65","DARFO BOARIO TERME",,"25047","BS","17.065","45,87898958748","10,18076730435","POINT (10.180767304348 45.878989587482)"
"BS0777","FARM. CAVADINI DEI DOTTORI ANNA E ANTONIO SNC","04144790989","VIA INDIPENDENZA 37A","BRESCIA","S. EUFEMIA","25135","BS","17.029","45,52179268818","10,27192963766","POINT (10.271929637656 45.521792688184)"
"MI1484","STELVIO SRL","11411640151","VIA STELVIO","NOVATE MILANESE",,"20026","MI","15.157","45,5377393428","9,132064818","POINT (9.132064818 45.537739342795)"
"BG0536","FARM. SANT'ADRIANO DI CIRILLO DR. VINCENZO","03576300176","VIALE BREMBO, 6","DALMINE",,"24044","BG","16.091","45,64830020799","9,58838493078","POINT (9.588384930784 45.648300207988)"
"LO0139","DE MICHELI SRL","12571500961","VIALE JOHN FITZGERALD KENNEDY, 21","CORNO GIOVINE",,"26846","LO","98.022","45,13161849004","9,75806541264","POINT (9.75806541264 45.131618490038)"
"LC0207","FARMACIA MATTEUCCI S.N.C. DEL DR PAOLO MATTEUCCI","04092560137","VIA LUIGI CADORNA, 47","OLIVETO LARIO","VASSENA","23865","LC","97.060","45,9302374394","9,28432298245","POINT (9.284322982449 45.930237439399)"
"BG0785","FARMACIA DI LOCATE DELLA DR.SSA PELIZZARI DONATA S.R.L.","04869590168","VIA DON LORENZO ALLEGRINI, 2","PONTE SAN PIETRO",,"24036","BG","16.170","45,7043898086","9,5654335197","POINT (9.5654335197 45.7043898086)"
"MI1833","SEMPIONE DI GHEZA & C. SNC","08435470961","CORSO SEMPIONE, 5","MILANO",,"20145","MI","15.146","45,47674159309","9,17061034086","POINT (9.170610340857 45.476741593087)"
"MI4252","MADONNA IN CAMPAGNA SRL","12665470964","VIA MADONNA IN CAMPAGNA","BOLLATE",,"20021","MI","15.027","45,5475365513","9,118549041","POINT (9.118549041 45.5475365513)"
"MI1888","RANZONI FARMA ACQUISITION SRL","02489000998","VIALE DANIELE RANZONI, 2","MILANO",,"20149","MI","15.146","45,46736500946","9,14619268344","POINT (9.146192683441 45.467365009462)"
"MN0265","FARMACIE BOSCHESI DI BOSCHESI DOTT. GIANLUIGI E C. S.A.S.- SABBIONETA","02447890209","PIAZZA DUCALE, 29","SABBIONETA",,"46018","MN","20.054","44,9992722203","10,48965099756","POINT (10.489650997561 44.999272220302)"
"MN0302","FARMACIA TERZIOTTI S.A.S. DEL DOTT. PAOLO TERZIOTTI","02590990202","VIA UGO RUBERTI, 14","QUISTELLO",,"46026","MN","20.047","45,0006509","10,9942943","POINT (10.9942943 45.0006509)"
"CO0444","FARMACIA POSCA SAS DELLA HSA FARMA SRL","03411580131","VIA CADORNA, 30","CARUGO",,"22060","CO","13.048","45,70869500549","9,19234796855","POINT (9.192347968552 45.70869500549)"
"BG0749","FARMACIA PAGNONCELLI S.A.S. - DR. MAURIZIO PAGNONCELLI FOLCIERI & C.","04640200160","VIA TRIESTE","SCANZOROSCIATE",,"24020","BG","16.194","45,70872974848","9,7356044267","POINT (9.7356044267 45.708729748478)"
"BS0229","FARM. FORNARI GUIDO","00181430984","VIA PIETRO BEMBO, 15","ORZINUOVI","CONIOLO","25034","BS","17.125","45,38062241179","9,97626093681","POINT (9.976260936808 45.38062241179)"
"BG0492","DR.SSA LOREDANA PIAZZOLI","02839430168","VIA GOMBITO, 10","BERGAMO",,"24129","BG","16.024","45,70392649886","9,66370161141","POINT (9.663701611414 45.703926498864)"
"BS7016","FARMACIA DE ROSSI SIMONE","02306640984","VIA GUGLIELMO MARCONI","EDOLO",,"25048","BS","17.068","46,1717042961","10,34263928903","POINT (10.342639289025 46.171704296103)"
"BG0602","FARM. RUBINI DR. PRIMO","04029680164","VIA BARTOLOMEO COLLEONI","URGNANO","BASELLA","24059","BG","16.222","45,61511809734","9,74075116671","POINT (9.740751166707 45.615118097335)"
"VA0564","FARMACIA COMUNALE SESTO CALENDE","04088410123","VIA MANZONI","SESTO CALENDE",,"21018","VA","12.120","45,7239659949","8,6498757213","POINT (8.6498757213 45.7239659949)"
"CR0195","LEGGERI","01457400198","CORSO GIACOMO MATTEOTTI, 20","CREMONA",,"26100","CR","19.036","45,13567378052","10,0275985012","POINT (10.027598501196 45.135673780523)"
"LO0001","AZIENDA FARMACIE COMUNALI LODI SRL N.1","11875320159","VIA SAN BASSIANO, 39","LODI",,"26900","LO","98.031","45,3116478982","9,49322962644","POINT (9.493229626442 45.311647898197)"
"MI1789","GENOVA SRL","07210180969","CORSO GENOVA, 27","MILANO",,"20123","MI","15.146","45,45625010294","9,17436090725","POINT (9.174360907252 45.456250102937)"
"PV0508","FARMACIA DI RONCARO DEL DOTT. MARCO PISU","02667260182","PIAZZA DEL COMUNE, 13","RONCARO",,"27010","PV","18.129","45,2284952","9,27070147","POINT (9.27070147 45.2284952)"
"MI8246","FARMACIA SANTA RITA SNC DR.SSA CANALI LAURA E CARCANO ILENIA","12951050967","PIAZZA DON GIULIO AMBROSIANI","CORNATE D'ADDA","PORTO D'ADDA","20872","MB","108.053","45,663265237","9,4768083047","POINT (9.4768083047 45.663265237)"
"MI1854","TOLSTOJ","09287610969","VIA LEONE TOLSTOI, 17","MILANO",,"20146","MI","15.146","45,45108630576","9,15081429721","POINT (9.150814297214 45.451086305758)"
"MI8177","?FARMACIA VERDI S.A.S. DEL DR GIUSEPPE LERRO","10257100965","VIA GIUSEPPE VERDI , 201","SEREGNO",,"20831","MB","108.039","45,64964506","9,204829182","POINT (9.204829182 45.64964506)"
"LC0145","FARMACIA DI COLICO DI LUCA LACORTE SRL","03223210133","VIA NAZIONALE, 22","COLICO",,"23823","LC","97.023","46,1354533192","9,3711139305","POINT (9.3711139305 46.1354533192)"
"BS0542","FARM. COMUNALE RODENGO SAIANO SRL","02443200981","VIA GUGLIELMO MARCONI, 5","RODENGO SAIANO",,"25050","BS","17.163","45,59682119898","10,10199903981","POINT (10.101999039809 45.596821198983)"
"CR0229","FARMACIA GRANATA DI PIUSALUTE SRL","01628450197","VIA GIACOMO MATTEOTTI, 17","CREMA",,"26013","CR","19.035","45,36272218701","9,68841263544","POINT (9.688412635442 45.362722187006)"
"MI1836","SORRENTINO SRL","08848170968","VIA ANTONIO GRAMSCI, 44","CORMANO",,"20032","MI","15.086","45,53923228548","9,16705783883","POINT (9.167057838834 45.539232285479)"
"BS0492","VERMIGLIO","00689440220","VIA NAZIONALE","VERMIGLIO",,"38029","TN","22.213","46,257481089","10,5829264925","POINT (10.5829264925 46.257481089)"
"MI4287","GAGGIOLO SAS DEL DR. PASTORINO GIULIANO","14427480968","VIA FRATELLI ROSSELLI, 14","SENAGO",,"20030","MI","15.206","45,57257969389","9,13643054126","POINT (9.136430541259 45.57257969389)"
"MI0974","SEGRATE SERVIZI SRL COMUNALE N.3","11992270154","VIA RESIDENZA PONTI 2","SEGRATE",,"20054","MI","15.205","45,4842671","9,28567646","POINT (9.28567646 45.4842671)"
"MI1824","FRATELLI RAGNI SRL","08441520965","VIA ALESSANDRO LITTA MODIGNANI, 5","MILANO",,"20161","MI","15.146","45,5237230824","9,1654642714","POINT (9.165464271403 45.523723082395)"
"BS0728","F. SAN GIORGIO SNC DEI DOTT ROSARIO BARBAGALLO E SILVIA ZODDI","03990830980","VIA GIOVANNI NIGGELER, 1","CAPRIOLO",,"25031","BS","17.038","45,6420054825","9,9345107609","POINT (9.9345107609 45.6420054825)"
"MI8187","FARMACIA CEREDO SRL","10434170964","VIA CADORE,151","SEREGNO",,"20831","MB","108.039","45,64964506","9,204829182","POINT (9.204829182 45.64964506)"
"MI0911","A.F.M. N. 61","13195220150","VIA VINCENZO MAGLIOCCO, 3","MILANO",,"20141","MI","15.146","45,44020479333","9,18370019141","POINT (9.183700191408 45.440204793327)"
"VA0245","FARMACIA MOSCA DI CHIESA VIVIANA & C. SAS","02567670126","VIALE UGO MASPERO, 2","SOMMA LOMBARDO",,"21019","VA","12.123","45,68319369372","8,71066958118","POINT (8.710669581178 45.683193693721)"
"LC0193","FARMACIA FLORIOMARABELLO SNC","03898070135","VIA SANTI COSMA E DAMIANO, 49","CALOLZIOCORTE",,"23801","LC","97.013","45,78912640726","9,44325588152","POINT (9.44325588152 45.789126407257)"
"MI2009","FUSCO SAS DELLA DOTT.SSA MONTAGNANI MARELLI ROSSELLA E C.","12657150962","VIA GIANBATTISTA BODONI, 19","MILANO",,"20155","MI","15.146","45,49334911885","9,14948735812","POINT (9.149487358122 45.493349118854)"
"CO0540","FARMACIA COLZANI SNC DEI DOTTORI ALBERTO E BARBARA COLZANI","04124970130","VIA MILANO, 8","ARGEGNO",,"22010","CO","13.011","45,94267899224","9,12804649074","POINT (9.12804649074 45.942678992238)"
"CR0266","FARMACIA SEGALINI DI HIPPO 145 FARMA SRL","11921110968","PIAZZA GARIBALDI","SORESINA",,"26015","CR","19.098","45,2877097066","9,85399574966","POINT (9.853995749659 45.287709706597)"
"VA0337","FARMACIA BIANDRONNO S.R.L. UNIPERSONALE","03341690125","VIA ROMA, 34","BIANDRONNO",,"21024","VA","12.014","45,81610549047","8,71075792644","POINT (8.710757926437 45.816105490465)"
"PV0524","FARMACIA LODOLA DOTT. F. E G. S.R.L.","02708410184","VIA ROMA, 59","SIZIANO",,"27010","PV","18.150","45,31925105571","9,20027230334","POINT (9.200272303342 45.319251055712)"
"MI6126","CENTRALE DR. BRUGNATELLI EDOARDO SAS-MEDIGLIA","10094750964","STRADA PROVINCIALE BETTOLA SORDIO, 1","MEDIGLIA",,"20076","MI","15.139","45,39517440153","9,32845239031","POINT (9.328452390306 45.395174401531)"
"MN0042","LORENZINI","00312540206","VIA SAN CARLO, 14","SAN GIORGIO BIGARELLO","BIGARELLO","46051","MN","20.057","45,17315650149","10,87398183744","POINT (10.873981837436 45.173156501485)"
"MI1695","DEL CARMINE","04394790879","VIA MERCATO, 1","MILANO",,"20121","MI","15.146","45,47078138938","9,18424191381","POINT (9.18424191381 45.470781389377)"
"VA0393","FARMACIA GERBONE DOTTORESSE CATERINA BARCELLINI E GIOVANNA COLOMBO S.N.C.","03651160123","VIA PIAVE, 62","OLGIATE OLONA",,"21057","VA","12.108","45,6258991946","8,8798381802","POINT (8.8798381802 45.6258991946)"
"BS7020","FARMACIA PANTEGHINI SRL","03373660988","VIA BADETTO, 16","CETO",,"25040","BS","17.050","45,99765441194","10,33870432076","POINT (10.33870432076 45.997654411941)"
"MN0202","FARMACIASAN MATTEO S.A.S. DELLA DOTT.SSA SARA BASCHIROTTO","02021030088","VIA VIRGILIANA","BONDENO","PILASTRI","44012","FE","38.003","44,9469968886","11,2793779891","POINT (11.2793779891 44.9469968886)"
"BS0836","FARM. COMUNALE PORZANO DI LENO","01314720556","VIA TRENTO, 47","LENO","PORZANO","25024","BS","17.088","45,4002957025","10,1957029338","POINT (10.1957029338 45.4002957025)"
"CO0283","SANT'ARIALDO SNC","02039630138","VIA CAPITANO G. SAVOIA, 10","CUCCIAGO",,"22060","CO","13.084","45,73951928678","9,09572113729","POINT (9.095721137289 45.739519286779)"
"VA0430","FARMACIA SAN GIOVANNI BOSCO DELLA DOTT.SSA ANNALISA BOESSO & C. SNC","03794750129","VIA VITTORIO VENETO, 7","LUVINATE",,"21020","VA","12.093","45,83855788495","8,7721531879","POINT (8.772153187903 45.838557884953)"
"MI4136","GAIA SERVIZI SRL COMUNALE N.4 BOLLATE","05932530966","VIA MARTIRI DI MARZABOTTO","BOLLATE",,"20021","MI","15.027","45,54738511124","9,11594210151","POINT (9.115942101514 45.54738511124)"
"MI8143","LAFARMACIA.BUONARROTI SRL","09934990962","VIA MICHELANGELO BUONARROTI,32","VILLASANTA",,"20852","MB","108.049","45,6153995","9,3039115","POINT (9.3039115 45.6153995)"
"CO0553","FARMACIA SANT'AMBROGIO SAS","04194090132","VIA XX SETTEMBRE, 46","LURATE CACCIVIO",,"22075","CO","13.138","45,76514699765","8,99935322301","POINT (8.999353223014 45.765146997648)"
"MI0483","BRAMBILLA","06235650154","PIAZZA LITTA MODIGNANI, 26","OSSONA",,"20002","MI","15.164","45,50630221865","8,90154052009","POINT (8.901540520089 45.506302218654)"
"PV0432","FARMACIA GARBARINI","02274280185","VIA EMILIA, 199","BRONI",,"27043","PV","18.024","45,0630647899","9,26270088612","POINT (9.262700886122 45.063064789895)"
"BS0609","F. SAN ROCCO SNC DI PHARMACAV SRL","03061090985","VIA 25 APRILE, 54","FLERO",,"25020","BS","17.072","45,4843744894","10,17967556146","POINT (10.17967556146 45.484374489395)"
"BS0744","FARM. VIOTTI DR. FINULLI FABRIZIO E C. SAS","04036890988","VIA SAN FAUSTINO, 9","BRESCIA",,"25122","BS","17.029","45,54215031934","10,21942497707","POINT (10.219424977069 45.542150319341)"
"PV0390","FARMACIA BELTRAMELLI","02083840187","CORSO CAVOUR, 19","PAVIA",,"27100","PV","18.110","45,18606171719","9,15216822603","POINT (9.152168226034 45.186061717191)"
"MI6085","RUBISSE DI SARA RUBISSE SRL","07900320966","VIA ROMA & VIA FRATELLI RIZZI","SAN GIULIANO MILANESE",,"20098","MI","15.195","45,39295051498","9,2863463188","POINT (9.286346318799 45.39295051498)"
"MI0732","A.F.M. N. 41","13195220150","VIALE GIOVANNI SUZZANI, 239","MILANO",,"20162","MI","15.146","45,52235699982","9,20656686146","POINT (9.206566861461 45.522356999816)"
"BS0831","F. TOSONI DI ZUCCOTTI BEATRICE E C SAS","04317550988","VIA ROMA, 32","CIGOLE",,"25020","BS","17.053","45,30855669422","10,19353000922","POINT (10.193530009218 45.308556694215)"
"PV0300","FARMACIA S. MICHELE S.N.C.","01505970184","CORSO GARIBALDI, 7","PAVIA",,"27100","PV","18.110","45,18283828869","9,15614736693","POINT (9.156147366928 45.182838288687)"
"LO0010","AZIENDA FARMACIE COMUNALI LODI SRL N.3","11875320159","VIALE SAVOIA, 1","LODI",,"26900","LO","98.031","45,31528421925","9,50966134179","POINT (9.509661341789 45.315284219252)"
"PV0466","FARMACIA NICOLA","02481010185","VIA UMBERTO I, 53","SILVANO PIETRA",,"27050","PV","18.149","45,03992730055","8,94754627205","POINT (8.947546272049 45.03992730055)"
"MI1867","PORPORA SRL","09151920965","VIA NICOLA ANTONIO PORPORA, 148","MILANO",,"20131","MI","15.146","45,48597958194","9,23062518669","POINT (9.230625186689 45.485979581944)"
"BG0450","FARM. S. ALESSANDRO - DR. PERSONENI STEFANO & C.SNC","02949460162","VIA ALESSANDRO MANZONI, 17","CASTIONE DELLA PRESOLANA",,"24020","BG","16.064","45,90954451631","10,03772384023","POINT (10.037723840232 45.909544516313)"
"MI6081","COLLI SRL","07764650961","VIA GIACOMO MATTEOTTI, 21","PESCHIERA BORROMEO",,"20068","MI","15.171","45,4288722926","9,30844151848","POINT (9.308441518484 45.428872292595)"
"VA0418","FARMACIA VALSECCHI DI LAURA VALSECCHI & C. S.A.S.","03741490126","VIA MILANO","SOMMA LOMBARDO",,"21019","VA","12.123","45,68353818994","8,70736032199","POINT (8.707360321985 45.683538189942)"
"BS0771","FARMACIA AMOROSO SNC DI AMOROSO PAOLUCCI DANIELE E SPATOCCO ALODIA","04101180984","VIA PADRE MASSIMILIANO KOLBE, 25","LUMEZZANE",,"25065","BS","17.096","45,6569745977","10,230897707","POINT (10.230897707 45.6569745977)"
"BG0764","FARMACIA BRESCIANI DI GRIGNANO DI FABRIZIO BRESCIANI & C. S.A.S.","04718070164","VIA MONTE GRAPPA, 4","BREMBATE","GRIGNANO","24041","BG","16.037","45,6186472977","9,5433310278","POINT (9.5433310278 45.6186472977)"
"BS7040","FARMACIA PETROBONI DEL DOTT. VERNI FONTENI MARCO S.A.S.","04176190983","VIA ALDO MORO","BERZO DEMO",,"25040","BS","17.016","46,08595000863","10,34177251642","POINT (10.341772516417 46.085950008634)"
"MI2021","GENOVA SRL (EX MONTAGNA SNC)","07210180969","VIALE TIBALDI, 50","MILANO",,"20136","MI","15.146","45,44410669498","9,18300918731","POINT (9.18300918731 45.444106694983)"
"MI6176","CENTRALE DR. BRUGNATELLI EDOARDO SAS-COLTURANO","10094750964","VIA VITTORIO EMANUELE, 55","COLTURANO",,"20075","MI","15.082","45,3810252041","9,3356195043","POINT (9.3356195043 45.3810252041)"
"BS0698","FARM COMUNALE PONTE SAN MARCO","02301860983","VIA DON CESARE ROVETTA","CALCINATO","PONTE SAN MARCO","25011","BS","17.032","45,4747732498","10,410919781","POINT (10.410919781 45.4747732498)"
"CR0128","FARMACIA GUARNERI","00940510191","PIAZZA LIBERTA',3","PADERNO PONCHIELLI",,"26024","CR","19.065","45,23762","9,92774","POINT (9.92774 45.23762)"
"MI0763","GLOBAL HEALTH DISTRIBUTION SRL COMUNALE N.1 TREZZANO SUL NAVIGLIO","03348530985","VIALE INDIPENDENZA, 14","TREZZANO SUL NAVIGLIO",,"20090","MI","15.220","45,41911068625","9,07007150774","POINT (9.070071507744 45.419110686248)"
"MI1426","SEGRATE SERVIZI SRL COMUNALE N.4","11992270154","VIA BORIOLI, 1","SEGRATE",,"20054","MI","15.205","45,49074511299","9,26793898887","POINT (9.267938988874 45.490745112994)"
"CO0535","FARMACIA PESCE SRL","04056310131","VIA 25 APRILE, 5","FENEGRO'",,"22070","CO","13.100","45,70062071816","9,0015983996","POINT (9.001598399599 45.700620718161)"
"CO0410","FARMACIA AGOSTINELLI DEL DR.A.& C.-SAS","03153000132","PIAZZA VITTORIO EMANUELE, 1","UGGIATE CON RONAGO",,"22029","CO","13.256","45,82353801738","8,95965032697","POINT (8.959650326967 45.823538017377)"
"PV0254","FARMACIA TORRIANI","00549650182","PIAZZA CASTELLO","LOMELLO",,"27034","PV","18.083","45,12132670736","8,79422923494","POINT (8.794229234939 45.12132670736)"
"BS0666","FARM. ALBERTO LUCA","03671180986","VIA ROMA, 44","URAGO D'OGLIO",,"25030","BS","17.192","45,51584530879","9,87009960686","POINT (9.870099606863 45.515845308786)"
"BS0861","FARM. BARBA DR.SSA ORNELLA SAS","04601840988","VIA VITTORIO VENETO, 3","CALVAGESE DELLA RIVIERA",,"25080","BS","17.033","45,54011749827","10,44564047383","POINT (10.445640473834 45.540117498273)"
"BS0484","FARMACIA DI VIA VOLTA SRL","03458890179","VIA ALESSANDRO VOLTA","BRESCIA",,"25122","BS","17.029","45,5397010015","10,21959529734","POINT (10.219595297342 45.539701001504)"
"LO0074","SANTA CLOTILDE SAS","03711140966","VIA DANTE ALIGHIERI, 3","SENNA LODIGIANA",,"26856","LO","98.053","45,14812391192","9,59288868338","POINT (9.592888683384 45.148123911921)"
"MI8105","FARMACIA GALBIATI S.N.C. DELLA DOTT.SSA MATILDE ISABELLA GALBIATI & C.","07604320965","VIA PARTIGIANI D'ITALIA, 2","DESIO",,"20033","MB","108.023","45,6173815","9,20371466","POINT (9.20371466 45.6173815)"
"MN0217","FARMACIE MANTOVANE S.R.L.- GRAMSCI","02068390208","PIAZZALE ANTONIO GRAMSCI, 9","MANTOVA",,"46100","MN","20.030","45,15118679737","10,78090453091","POINT (10.780904530911 45.151186797373)"
"CO0037","FARMACIA COMUNALE SAN FEDELE INTELVI","03747990137","LARGO IV NOVEMBRE","CENTRO VALLE INTELVI","SAN FEDELE INTELVI","22023","CO","13.254","45,96777288521","9,07802819697","POINT (9.078028196971 45.967772885211)"
"PV0487","FARMACIA GIARDINO","02563680186","VIALE LUDOVICO IL MORO, 43","PAVIA",,"27100","PV","18.110","45,19495780822","9,15897760035","POINT (9.158977600354 45.194957808217)"
"MN0299","FARMACIA 2M DI MORSELLI FRANCA E MANTOVANI RINO S.N.C.","02552920205","VIA SOLFERINO 6/D","SUZZARA",,"46029","MN","20.065","44,9914405891","10,7548563419","POINT (10.7548563419 44.9914405891)"
"VA0445","FARMACIA DI GORLA MINORE S.R.L.","03872550128","VIA ROMA, 69","GORLA MINORE",,"21055","VA","12.079","45,64289098868","8,89909157944","POINT (8.899091579439 45.642890988683)"
"LO0133","SAN FIORANO SRL","04099580989","PIAZZA ROMA","SAN FIORANO",,"26848","LO","98.047","45,1372624445","9,7248918096","POINT (9.7248918096 45.1372624445)"
"VA0536","FARMACIA COMUNALE FERNO","02621270129","AEROPORTO MALPENSA - TERMINAL 1","FERNO",,"21010","VA","12.068","45,6272063","8,7111439","POINT (8.7111439 45.6272063)"
"CO0306","FARMACIA MELLI PETAZZI SNC DEI DOTTORI SERGIO E VALENTINA PETAZZI","02090650132","VIA SCALABRINI, 53","CERMENATE",,"22072","CO","13.064","45,70014600908","9,08470698124","POINT (9.08470698124 45.700146009075)"
"MI2043","DE CARLI SRL","13879210964","PIAZZA TRENTO E TRIESTE","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,53294351116","9,22825696377","POINT (9.228256963765 45.532943511164)"
"MI1584","SAN GIUSEPPE SNC","02732680968","VIA PAPA GIOVANNI XXIII, 1","COLOGNO MONZESE",,"20093","MI","15.081","45,52347091284","9,27387069411","POINT (9.273870694113 45.523470912838)"
"BS0054","FARM. COMUNALE CALCINATELLO","02301860983","PIAZZA SANDRO PERTINI, 1","CALCINATO","CALCINATELLO","25011","BS","17.032","45,45881917926","10,39611706991","POINT (10.396117069914 45.458819179262)"
"MI0692","A.F.M. N. 24","13195220150","VIA MARIO MORGANTINI, 25","MILANO",,"20148","MI","15.146","45,46909888995","9,13313837216","POINT (9.133138372159 45.469098889953)"
"VA0387","FARMACIA DI CUVIO DELLA DOTT.SSA MARIA PIA CANTU' & C. S.A.S.","03656220120","VIA VITTORIO VENETO, 12","CUVIO",,"21030","VA","12.063","45,89704399737","8,73242673871","POINT (8.732426738708 45.897043997374)"
"MI1950","SANTA CATERINA SRL","11320830968","VIALE CATERINA DA FORLI', 7","MILANO",,"20146","MI","15.146","45,45929298525","9,1466496648","POINT (9.146649664802 45.459292985247)"
"LO0090","SABBIA DR. BRUSONI FRANCESCO","05394480965","VIA ACHILLE GRANDI, 6","LODI",,"26900","LO","98.031","45,30152540901","9,49109291168","POINT (9.491092911684 45.301525409008)"
"VA0362","FARMACIA PAJETTA DI PAJETTA DOTT.PAOLA IRENE","03526190123","VIA 25 APRILE, 12","BESOZZO",,"21023","VA","12.013","45,84566829533","8,66603603059","POINT (8.666036030588 45.845668295326)"
"MI8071","DEL RONDO' SRL","05506350965","PIAZZA MARTIRI DI VIA FANI","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,53394351412","9,2301006891","POINT (9.230100689097 45.533943514123)"
"LC0178","FARMACIA DI BRUGAROLO DELLA DOTT.SSA BUSCIALA' & C. SNC","03713850133","VIA ANTONIO GRAMSCI, 5","MERATE",,"23807","LC","97.048","45,6882437904","9,4145754396","POINT (9.4145754396 45.6882437904)"
"CO0483","FARMACIA SANT'ANNA SAS DEL DOTT. PAOLO ANTONINETTI & C","03715000133","VIA ROMA, 189","OLGIATE COMASCO",,"22077","CO","13.165","45,7881225067","8,9520973102","POINT (8.9520973102 45.7881225067)"
